sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
11155,22,20,388,459,889,3,3,0
11156,22,22,385,437,866,3,3,0
11157,24,25,351,599,999,3,3,0
11158,23,25,341,637,1026,3,3,0
11159,30,28,344,641,1043,3,3,0
11160,20,21,313,534,888,3,3,0
11161,22,18,361,518,919,3,3,0
11162,19,22,307,742,1090,3,3,0
11163,32,22,321,659,1034,3,3,0
11164,26,21,337,624,1008,3,3,0
11165,18,18,318,597,951,3,3,0
11166,26,17,389,527,959,3,3,0
11167,27,20,340,570,957,3,3,0
11168,19,20,325,542,906,3,3,0
11169,19,20,300,592,931,3,3,0
11170,19,20,375,577,991,3,3,0
11171,23,24,375,601,1023,3,3,0
11172,23,24,346,541,934,3,3,0
11173,23,24,437,586,1070,3,3,0
11174,21,20,304,586,931,3,3,0
11175,21,21,308,639,989,3,3,0
11176,23,24,354,605,1006,3,3,0
11177,23,24,386,548,981,3,3,0
11178,23,24,352,616,1015,3,3,0
11179,24,22,349,624,1019,3,3,0
11180,18,18,350,549,935,3,3,0
11181,18,17,403,474,912,3,3,0
11182,18,17,372,502,909,3,3,0
11183,26,17,389,578,1010,3,3,0
11184,26,17,319,599,961,3,3,0
11185,26,17,316,584,943,3,3,0
11186,50,20,269,621,960,3,3,0
11187,26,17,345,621,1009,3,3,0
11188,18,17,346,485,866,3,3,0
11189,19,20,312,508,859,3,3,0
11190,23,17,271,644,955,3,3,0
11191,28,20,323,535,906,3,3,0
11192,19,19,328,523,889,3,3,0
11193,19,18,328,537,902,3,3,0
11194,19,18,321,676,1034,3,3,0
11195,26,18,343,612,999,3,3,0
11196,19,20,443,576,1058,3,3,0
11197,28,17,339,542,926,3,3,0
11198,21,20,270,588,899,3,3,0
11199,19,18,319,548,904,3,3,0
11200,31,22,316,548,917,3,3,0
11201,19,19,314,546,898,3,3,0
11202,27,17,384,597,1025,3,3,0
11203,28,18,312,557,915,3,3,0
11204,22,17,305,537,881,3,3,0
11205,46,21,418,435,920,3,3,0
11206,24,18,283,592,917,3,3,0
11207,17,17,269,570,873,3,3,0
11208,49,20,297,615,981,3,3,0
11209,17,18,330,543,908,3,3,0
11210,26,18,322,529,895,3,3,0
11211,17,17,313,543,890,3,3,0
11212,47,22,273,609,951,3,3,0
11213,26,17,306,588,937,3,3,0
11214,43,22,320,586,971,3,3,0
11215,26,17,386,470,899,3,3,0
11216,27,19,371,470,887,3,3,0
11217,28,19,385,598,1030,3,3,0
11218,21,21,341,511,894,3,3,0
11219,32,21,339,484,876,3,3,0
11220,21,21,340,517,899,3,3,0
11221,21,21,337,534,913,3,3,0
11222,21,21,340,500,882,3,3,0
11223,32,20,266,697,1015,3,3,0
11224,44,20,356,588,1008,3,3,0
11225,34,22,324,615,995,3,3,0
11226,23,24,358,591,996,3,3,0
11227,32,21,376,566,995,3,3,0
11228,22,24,300,596,942,3,3,0
11229,24,24,346,625,1019,3,3,0
11230,33,23,294,603,953,3,3,0
11231,21,21,338,486,866,3,3,0
11232,21,21,335,610,987,3,3,0
11233,20,21,363,500,904,3,3,0
11234,21,22,370,529,942,3,3,0
11235,21,20,320,531,892,3,3,0
11236,21,21,338,638,1018,3,3,0
11237,23,24,338,618,1003,3,3,0
11238,23,24,357,603,1007,3,3,0
11239,22,21,378,558,979,3,3,0
11240,26,19,377,506,928,3,3,0
11241,27,21,412,612,1072,3,3,0
11242,19,20,360,541,940,3,3,0
11243,19,21,347,494,881,3,3,0
11244,19,20,404,460,903,3,3,0
11245,18,18,339,534,909,3,3,0
11246,19,20,360,558,957,3,3,0
11247,19,20,363,570,972,3,3,0
11248,19,20,372,602,1013,3,3,0
11249,19,20,366,574,979,3,3,0
11250,19,21,347,518,905,3,3,0
11251,19,23,342,514,898,3,3,0
11252,19,21,340,595,975,3,3,0
11253,19,20,364,600,1003,3,3,0
11254,18,20,444,540,1022,3,3,0
11255,23,24,367,615,1029,3,3,0
11256,22,25,321,508,876,3,3,0
11257,34,23,341,649,1047,3,3,0
11258,21,22,360,585,988,3,3,0
11259,23,24,295,543,885,3,3,0
11260,22,23,317,578,940,3,3,0
11261,22,22,314,524,882,3,3,0
11262,23,21,345,552,941,3,3,0
11263,23,22,344,487,876,3,3,0
11264,23,24,361,571,979,3,3,0
11265,23,24,372,595,1014,3,3,0
11266,23,23,301,588,935,3,3,0
11267,24,25,364,620,1033,3,3,0
11268,22,22,332,610,986,3,3,0
11269,22,21,333,561,937,3,3,0
11270,23,25,351,621,1020,3,3,0
11271,25,28,316,647,1016,3,3,0
11272,27,20,350,638,1035,3,3,0
11273,35,24,255,729,1043,3,3,0
11274,22,21,303,550,896,3,3,0
11275,32,21,344,620,1017,3,3,0
11276,23,22,350,633,1028,3,3,0
11277,33,23,306,601,963,3,3,0
11278,23,23,477,459,982,3,3,0
11279,22,23,420,537,1002,3,3,0
11280,21,22,367,608,1018,3,3,0
11281,22,21,340,612,995,3,3,0
11282,21,20,335,581,957,3,3,0
11283,21,21,311,520,873,3,3,0
11284,21,20,316,594,951,3,3,0
11285,21,21,355,570,967,3,3,0
11286,32,20,323,556,931,3,3,0
11287,21,21,340,534,916,3,3,0
11288,22,20,256,618,916,3,3,0
11289,32,20,366,525,943,3,3,0
11290,20,20,312,648,1000,3,3,0
11291,21,21,306,548,896,3,3,0
11292,21,21,256,580,878,3,3,0
11293,21,20,325,539,905,3,3,0
11294,20,21,236,631,908,3,3,0
11295,21,21,323,677,1042,3,3,0
11296,23,20,334,584,961,3,3,0
11297,21,21,329,580,951,3,3,0
11298,32,20,318,589,959,3,3,0
11299,33,23,301,676,1033,3,3,0
11300,22,20,338,572,952,3,3,0
11301,23,25,356,588,992,3,3,0
11302,21,22,393,617,1053,3,3,0
11303,24,23,290,535,872,3,3,0
11304,22,21,341,617,1001,3,3,0
11305,32,20,333,542,927,3,3,0
11306,21,21,315,588,945,3,3,0
11307,20,21,347,562,950,3,3,0
11308,21,20,334,639,1014,3,3,0
11309,31,20,319,521,891,3,3,0
11310,21,20,309,552,902,3,3,0
11311,22,20,318,519,879,3,3,0
11312,21,20,323,549,913,3,3,0
11313,21,20,322,580,943,3,3,0
11314,33,23,384,561,1001,3,3,0
11315,22,21,342,598,983,3,3,0
11316,33,20,338,481,872,3,3,0
11317,21,21,311,525,878,3,3,0
11318,22,20,308,535,885,3,3,0
11319,21,20,312,523,876,3,3,0
11320,31,20,316,549,916,3,3,0
11321,22,20,296,517,855,3,3,0
11322,31,20,300,659,1010,3,3,0
11323,32,20,316,592,960,3,3,0
11324,20,21,303,529,873,3,3,0
11325,21,21,310,547,899,3,3,0
11326,21,21,343,565,950,3,3,0
11327,22,20,313,563,918,3,3,0
11328,31,20,358,554,963,3,3,0
11329,21,20,319,589,949,3,3,0
11330,31,20,358,550,959,3,3,0
11331,21,21,309,589,940,3,3,0
11332,21,20,333,550,924,3,3,0
11333,32,20,348,589,989,3,3,0
11334,24,25,355,594,998,3,3,0
11335,19,18,357,534,928,3,3,0
11336,30,18,339,655,1042,3,3,0
11337,26,17,348,664,1055,3,3,0
11338,19,20,423,653,1115,3,3,0
11339,19,19,312,553,903,3,3,0
11340,22,18,324,558,922,3,3,0
11341,19,20,404,446,889,3,3,0
11342,18,18,342,523,901,3,3,0
11343,21,21,362,619,1023,3,3,0
11344,21,21,325,537,904,3,3,0
11345,22,21,305,601,949,3,3,0
11346,21,20,299,635,975,3,3,0
11347,23,21,332,496,872,3,3,0
11348,31,20,322,495,868,3,3,0
11349,20,21,333,590,964,3,3,0
11350,20,20,330,610,980,3,3,0
11351,21,20,369,541,951,3,3,0
11352,32,20,335,578,965,3,3,0
11353,21,21,325,570,937,3,3,0
11354,32,20,300,560,912,3,3,0
11355,21,21,297,560,899,3,3,0
11356,23,23,340,599,985,3,3,0
11357,21,21,312,517,871,3,3,0
11358,32,21,336,624,1013,3,3,0
11359,32,20,333,488,873,3,3,0
11360,21,20,363,488,892,3,3,0
11361,21,20,300,554,895,3,3,0
11362,21,20,292,527,860,3,3,0
11363,21,20,317,603,961,3,3,0
11364,21,20,307,563,911,3,3,0
11365,31,20,307,605,963,3,3,0
11366,21,20,332,539,912,3,3,0
11367,21,21,329,494,865,3,3,0
11368,21,21,322,509,873,3,3,0
11369,20,21,329,497,867,3,3,0
11370,31,22,342,651,1046,3,3,0
11371,20,20,392,550,982,3,3,0
11372,24,18,350,530,922,3,3,0
11373,27,18,270,717,1032,3,3,0
11374,24,17,355,508,904,3,3,0
11375,27,20,387,591,1025,3,3,0
11376,19,18,357,565,959,3,3,0
11377,18,18,314,526,876,3,3,0
11378,18,18,365,558,959,3,3,0
11379,21,18,352,543,934,3,3,0
11380,21,18,352,576,967,3,3,0
11381,18,19,351,539,927,3,3,0
11382,20,17,287,652,976,3,3,0
11383,18,18,326,518,880,3,3,0
11384,18,17,327,588,950,3,3,0
11385,18,17,356,621,1012,3,3,0
11386,19,20,344,595,978,3,3,0
11387,19,22,349,591,981,3,3,0
11388,28,20,358,600,1006,3,3,0
11389,33,25,317,665,1040,3,3,0
11390,28,21,354,571,974,3,3,0
11391,27,17,333,656,1033,3,3,0
11392,24,25,282,714,1045,3,3,0
11393,22,21,359,588,990,3,3,0
11394,23,21,306,532,882,3,3,0
11395,22,22,335,682,1061,3,3,0
11396,21,21,368,484,894,3,3,0
11397,21,21,332,566,940,3,3,0
11398,20,21,359,515,915,3,3,0
11399,21,20,339,520,900,3,3,0
11400,22,20,331,518,891,3,3,0
11401,33,23,312,639,1007,3,3,0
11402,22,21,337,603,983,3,3,0
11403,21,21,345,620,1007,3,3,0
11404,21,21,385,566,993,3,3,0
11405,31,17,313,677,1038,3,3,0
11406,18,17,349,491,875,3,3,0
11407,18,19,307,614,958,3,3,0
11408,21,21,351,501,894,3,3,0
11409,22,20,345,603,990,3,3,0
11410,22,21,335,631,1009,3,3,0
11411,19,20,367,494,900,3,3,0
11412,19,18,356,501,894,3,3,0
11413,18,18,360,606,1002,3,3,0
11414,18,18,349,507,892,3,3,0
11415,19,20,357,676,1072,3,3,0
11416,32,22,384,568,1006,3,3,0
11417,24,24,337,602,987,3,3,0
11418,34,24,362,590,1010,3,3,0
11419,22,25,342,1590,1979,3,3,0
11420,29,31,345,585,990,3,3,0
11421,29,25,340,582,976,3,3,0
11422,23,23,346,634,1026,3,3,0
11423,25,27,385,556,993,3,3,0
11424,23,25,481,483,1012,3,3,0
11425,25,25,432,414,896,3,3,0
11426,36,27,318,1572,1953,3,3,0
11427,23,26,378,536,963,3,3,0
11428,23,24,389,544,980,3,3,0
11429,23,24,349,545,941,3,3,0
11430,33,22,345,625,1025,3,3,0
11431,24,23,350,607,1004,3,3,0
11432,22,24,361,643,1050,3,3,0
11433,23,24,354,643,1044,3,3,0
11434,24,24,280,714,1042,3,3,0
11435,32,22,290,762,1106,3,3,0
11436,27,27,270,773,1097,3,3,0
11437,29,26,272,750,1077,3,3,0
11438,27,28,272,748,1075,3,3,0
11439,23,23,295,611,952,3,3,0
11440,27,28,271,742,1068,3,3,0
11441,33,26,252,718,1029,3,3,0
11442,32,24,266,730,1052,3,3,0
11443,28,28,441,493,990,3,3,0
11444,19,17,313,588,937,3,3,0
11445,24,18,301,573,916,3,3,0
11446,18,20,340,623,1001,3,3,0
11447,17,18,298,513,846,3,3,0
11448,29,15,251,684,979,3,3,0
11449,17,22,294,598,931,3,3,0
11450,19,16,279,584,898,3,3,0
11451,12,14,265,579,870,3,3,0
11452,27,15,287,585,914,3,3,0
11453,11,15,244,701,971,3,3,0
11454,16,23,247,571,857,3,3,0
11455,11,25,244,649,929,3,3,0
11456,10,12,272,574,868,3,3,0
11457,13,11,263,566,853,3,3,0
11458,9,11,239,683,942,3,3,0
11459,10,11,237,609,867,3,3,0
11460,12,12,216,611,851,3,3,0
11461,8,9,234,562,813,3,3,0
11462,9,12,231,647,899,3,3,0
11463,7,9,263,591,870,3,3,0
11464,12,12,205,575,804,3,3,0
11465,14,11,210,618,853,3,3,0
11466,12,12,249,696,969,3,3,0
11467,11,12,267,551,841,3,3,0
11468,10,13,258,673,954,3,3,0
11469,9,9,234,550,802,3,3,0
11470,10,10,272,569,861,3,3,0
11471,11,10,247,686,954,3,3,0
11472,5,9,324,496,834,3,3,0
11473,5,6,321,553,885,3,3,0
11474,5,7,277,488,777,3,3,0
11475,5,6,242,556,809,3,3,0
11476,7,6,345,472,830,3,3,0
11477,6,7,268,563,844,3,3,0
11478,6,8,282,497,793,3,3,0
11479,7,6,223,592,828,3,3,0
11480,5,6,241,589,841,3,3,0
11481,7,6,279,494,786,3,3,0
11482,7,7,243,568,825,3,3,0
11483,6,7,276,568,857,3,3,0
11484,6,8,246,584,844,3,3,0
11485,6,7,218,630,861,3,3,0
11486,11,10,231,608,860,3,3,0
11487,7,11,256,601,875,3,3,0
11488,12,11,237,715,975,3,3,0
11489,8,10,229,603,850,3,3,0
11490,13,12,266,560,851,3,3,0
11491,6,7,346,498,857,3,3,0
11492,6,7,246,597,856,3,3,0
11493,14,10,214,623,861,3,3,0
11494,6,7,223,618,854,3,3,0
11495,6,7,201,597,811,3,3,0
11496,6,7,276,545,834,3,3,0
11497,6,6,224,612,848,3,3,0
11498,6,6,222,596,830,3,3,0
11499,6,7,252,601,866,3,3,0
11500,6,6,225,616,853,3,3,0
11501,6,6,253,589,854,3,3,0
11502,6,7,226,637,876,3,3,0
11503,6,7,280,572,865,3,3,0
11504,6,7,226,626,865,3,3,0
11505,6,7,259,586,858,3,3,0
11506,6,7,226,620,859,3,3,0
11507,7,7,205,620,839,3,3,0
11508,7,7,251,576,841,3,3,0
11509,7,7,205,618,837,3,3,0
11510,7,7,253,567,834,3,3,0
11511,8,8,293,522,831,3,3,0
11512,8,9,357,459,833,3,3,0
11513,8,10,259,607,884,3,3,0
11514,9,10,262,586,867,3,3,0
11515,8,9,292,526,835,3,3,0
11516,9,10,260,629,908,3,3,0
11517,10,11,235,618,874,3,3,0
11518,9,21,292,595,917,3,3,0
11519,9,21,241,611,882,3,3,0
11520,11,12,250,599,872,3,3,0
11521,27,12,276,521,836,3,3,0
11522,15,11,364,512,902,3,3,0
11523,15,11,248,556,830,3,3,0
11524,11,23,270,630,934,3,3,0
11525,32,14,297,576,919,3,3,0
11526,34,14,281,528,857,3,3,0
11527,19,13,290,581,903,3,3,0
11528,19,12,261,610,902,3,3,0
11529,21,15,250,553,839,3,3,0
11530,18,17,339,531,905,3,3,0
11531,36,16,301,573,926,3,3,0
11532,17,17,266,570,870,3,3,0
11533,21,16,312,599,948,3,3,0
11534,23,24,357,587,991,3,3,0
11535,23,24,371,554,972,3,3,0
11536,19,20,332,613,984,3,3,0
11537,19,22,271,719,1031,3,3,0
11538,19,23,363,628,1033,3,3,0
11539,35,27,333,561,956,3,3,0
11540,35,27,359,551,972,3,3,0
11541,36,22,391,585,1034,3,3,0
11542,41,23,370,539,973,3,3,0
11543,27,18,359,604,1008,3,3,0
11544,18,23,305,687,1033,3,3,0
11545,21,23,365,589,998,3,3,0
11546,30,20,343,571,964,3,3,0
11547,31,26,360,582,999,3,3,0
11548,29,20,279,669,997,3,3,0
11549,27,21,339,615,1002,3,3,0
11550,31,26,343,585,985,3,3,0
11551,31,27,335,548,941,3,3,0
11552,26,27,362,604,1019,3,3,0
11553,30,20,265,749,1064,3,3,0
11554,26,19,295,542,882,3,3,0
11555,28,17,300,536,881,3,3,0
11556,30,17,356,458,861,3,3,0
11557,26,16,296,600,938,3,3,0
11558,26,18,290,563,897,3,3,0
11559,22,23,333,608,986,3,3,0
11560,21,21,344,554,940,3,3,0
11561,26,18,359,577,980,3,3,0
11562,27,20,330,587,964,3,3,0
11563,26,18,356,662,1062,3,3,0
11564,22,21,309,595,947,3,3,0
11565,22,21,296,536,875,3,3,0
11566,21,21,324,573,939,3,3,0
11567,26,18,351,579,974,3,3,0
11568,22,24,352,626,1024,3,3,0
11569,21,22,320,510,873,3,3,0
11570,22,21,318,589,950,3,3,0
11571,23,23,366,582,994,3,3,0
11572,22,24,361,568,975,3,3,0
11573,22,21,374,578,995,3,3,0
11574,21,21,319,534,895,3,3,0
11575,23,24,306,527,880,3,3,0
11576,22,21,328,567,938,3,3,0
11577,21,21,324,510,876,3,3,0
11578,28,20,286,647,981,3,3,0
11579,27,20,270,658,975,3,3,0
11580,27,20,359,577,983,3,3,0
11581,27,20,364,585,996,3,3,0
11582,26,18,344,563,951,3,3,0
11583,26,18,319,507,870,3,3,0
11584,30,18,301,552,901,3,3,0
11585,28,24,327,603,982,3,3,0
11586,19,20,284,726,1049,3,3,0
11587,32,37,341,543,953,3,3,0
11588,24,32,353,612,1021,3,3,0
11589,33,22,347,638,1040,3,3,0
11590,24,22,312,598,956,3,3,0
11591,33,21,334,642,1030,3,3,0
11592,22,22,375,589,1008,3,3,0
11593,26,24,498,495,1043,3,3,0
11594,25,24,510,336,895,3,3,0
11595,24,24,514,465,1027,3,3,0
11596,24,25,390,569,1008,3,3,0
11597,24,26,378,567,995,3,3,0
11598,24,25,532,427,1008,3,3,0
11599,24,27,319,662,1032,3,3,0
11600,24,27,298,685,1034,3,3,0
11601,23,23,373,682,1101,3,3,0
11602,24,25,360,617,1026,3,3,0
11603,26,22,277,666,991,3,3,0
11604,22,22,359,628,1031,3,3,0
11605,22,22,408,494,946,3,3,0
11606,24,25,308,687,1044,3,3,0
11607,23,22,377,631,1053,3,3,0
11608,24,22,349,586,981,3,3,0
11609,22,22,327,572,943,3,3,0
11610,23,23,362,594,1002,3,3,0
11611,23,23,303,639,988,3,3,0
11612,23,22,315,531,891,3,3,0
11613,23,22,342,614,1001,3,3,0
11614,23,23,366,588,1000,3,3,0
11615,27,23,363,547,960,3,3,0
11616,28,27,377,592,1024,3,3,0
11617,22,22,375,595,1014,3,3,0
11618,32,24,371,602,1029,3,3,0
11619,26,25,295,712,1058,3,3,0
11620,22,21,348,482,873,3,3,0
11621,23,23,375,638,1059,3,3,0
11622,22,23,354,637,1036,3,3,0
11623,27,22,355,603,1007,3,3,0
11624,22,21,362,572,977,3,3,0
11625,23,22,294,535,874,3,3,0
11626,23,21,346,502,892,3,3,0
11627,22,21,381,631,1055,3,3,0
11628,23,22,399,632,1076,3,3,0
11629,24,23,323,555,925,3,3,0
11630,23,22,367,461,873,3,3,0
11631,27,18,342,681,1068,3,3,0
11632,18,19,343,573,953,3,3,0
11633,23,22,345,506,896,3,3,0
11634,21,21,265,593,900,3,3,0
11635,22,21,345,603,991,3,3,0
11636,33,22,277,713,1045,3,3,0
11637,23,23,364,599,1009,3,3,0
11638,23,21,299,542,885,3,3,0
11639,17,18,318,628,981,3,3,0
11640,22,21,342,585,970,3,3,0
11641,22,21,401,436,880,3,3,0
11642,22,20,352,504,898,3,3,0
11643,21,20,338,580,959,3,3,0
11644,22,20,316,594,952,3,3,0
11645,22,20,267,601,910,3,3,0
11646,21,20,333,576,950,3,3,0
11647,25,20,357,561,963,3,3,0
11648,22,20,351,569,962,3,3,0
11649,22,20,342,507,891,3,3,0
11650,23,20,364,476,883,3,3,0
11651,30,22,331,591,974,3,3,0
11652,23,25,347,631,1026,3,3,0
11653,22,21,393,464,900,3,3,0
11654,21,21,369,446,857,3,3,0
11655,21,21,313,532,887,3,3,0
11656,22,20,312,537,891,3,3,0
11657,21,20,311,537,889,3,3,0
11658,21,20,313,538,892,3,3,0
11659,18,18,322,522,880,3,3,0
11660,17,17,329,536,899,3,3,0
11661,19,20,290,608,937,3,3,0
11662,26,17,308,591,942,3,3,0
11663,19,20,298,554,891,3,3,0
11664,22,20,285,578,905,3,3,0
11665,32,24,352,623,1031,3,3,0
11666,28,23,329,650,1030,3,3,0
11667,22,21,324,501,868,3,3,0
11668,17,17,310,614,958,3,3,0
11669,26,21,332,487,866,3,3,0
11670,22,21,304,610,957,3,3,0
11671,22,20,337,577,956,3,3,0
11672,25,21,330,582,958,3,3,0
11673,28,23,370,623,1044,3,3,0
11674,23,24,420,565,1032,3,3,0
11675,19,20,427,509,975,3,3,0
11676,33,23,388,526,970,3,3,0
11677,19,20,382,538,959,3,3,0
11678,23,24,391,549,987,3,3,0
11679,23,24,360,554,961,3,3,0
11680,22,23,363,578,986,3,3,0
11681,22,24,362,583,991,3,3,0
11682,21,20,319,585,945,3,3,0
11683,17,17,319,590,943,3,3,0
11684,23,24,269,694,1010,3,3,0
11685,32,23,356,599,1010,3,3,0
11686,33,22,267,674,996,3,3,0
11687,33,23,267,785,1108,3,3,0
11688,23,25,383,627,1058,3,3,0
11689,22,24,335,499,880,3,3,0
11690,23,23,257,809,1112,3,3,0
11691,23,23,368,601,1015,3,3,0
11692,19,20,373,583,995,3,3,0
11693,33,21,312,511,877,3,3,0
11694,25,22,275,600,922,3,3,0
11695,20,18,304,522,864,3,3,0
11696,26,17,300,516,859,3,3,0
11697,46,22,321,551,940,3,3,0
11698,26,18,389,595,1028,3,3,0
11699,21,21,306,500,848,3,3,0
11700,21,20,306,596,943,3,3,0
11701,23,23,400,569,1015,3,3,0
11702,22,22,342,465,851,3,3,0
11703,22,22,346,463,853,3,3,0
11704,22,21,299,613,955,3,3,0
11705,22,22,295,557,896,3,3,0
11706,22,22,302,612,958,3,3,0
11707,27,20,327,599,973,3,3,0
11708,27,20,277,655,979,3,3,0
11709,26,20,351,619,1016,3,3,0
11710,27,20,361,603,1011,3,3,0
11711,27,18,368,605,1018,3,3,0
11712,27,18,290,613,948,3,3,0
11713,27,19,363,601,1010,3,3,0
11714,26,19,336,611,992,3,3,0
11715,27,22,275,667,991,3,3,0
11716,29,22,350,567,968,3,3,0
11717,23,24,283,612,942,3,3,0
11718,36,24,312,574,946,3,3,0
11719,22,24,279,540,865,3,3,0
11720,18,20,302,674,1014,3,3,0
11721,23,25,248,712,1008,3,3,0
11722,22,22,300,605,949,3,3,0
11723,29,21,323,572,945,3,3,0
11724,26,18,315,583,942,3,3,0
11725,27,22,291,749,1089,3,3,0
11726,27,21,347,580,975,3,3,0
11727,28,20,340,587,975,3,3,0
11728,27,20,297,770,1114,3,3,0
11729,21,22,408,511,962,3,3,0
11730,32,22,280,699,1033,3,3,0
11731,23,24,362,604,1013,3,3,0
11732,18,18,317,502,855,3,3,0
11733,27,19,276,571,893,3,3,0
11734,26,17,362,608,1013,3,3,0
11735,26,18,401,410,855,3,3,0
11736,21,21,297,518,857,3,3,0
11737,28,20,369,545,962,3,3,0
11738,27,20,321,693,1061,3,3,0
11739,19,21,318,587,945,3,3,0
11740,21,21,332,513,887,3,3,0
11741,22,22,381,527,952,3,3,0
11742,32,22,284,621,959,3,3,0
11743,32,20,311,592,955,3,3,0
11744,23,24,341,621,1009,3,3,0
11745,18,18,387,597,1020,3,3,0
11746,22,20,352,594,988,3,3,0
11747,19,20,260,784,1083,3,3,0
11748,18,20,357,628,1023,3,3,0
11749,19,22,291,637,969,3,3,0
11750,19,20,319,580,938,3,3,0
11751,19,20,377,572,988,3,3,0
11752,19,21,333,611,984,3,3,0
11753,19,21,267,715,1022,3,3,0
11754,22,21,290,558,891,3,3,0
11755,18,20,263,698,999,3,3,0
11756,33,23,262,684,1002,3,3,0
11757,18,18,373,437,846,3,3,0
11758,18,18,319,504,859,3,3,0
11759,19,22,286,750,1077,3,3,0
11760,19,20,353,584,976,3,3,0
11761,19,20,346,561,946,3,3,0
11762,26,21,346,631,1024,3,3,0
11763,28,22,271,696,1017,3,3,0
11764,28,21,275,692,1016,3,3,0
11765,28,21,356,601,1006,3,3,0
11766,26,18,384,593,1021,3,3,0
11767,18,21,334,509,882,3,3,0
11768,28,21,270,695,1014,3,3,0
11769,22,21,294,612,949,3,3,0
11770,23,21,323,510,877,3,3,0
11771,33,23,298,629,983,3,3,0
11772,26,20,370,563,979,3,3,0
11773,17,17,412,493,939,3,3,0
11774,26,18,371,720,1135,3,3,0
11775,19,20,388,440,867,3,3,0
11776,19,20,382,448,869,3,3,0
11777,19,21,260,718,1018,3,3,0
11778,18,20,380,523,941,3,3,0
11779,23,23,341,583,970,3,3,0
11780,28,22,340,627,1017,3,3,0
11781,22,22,384,687,1115,3,3,0
11782,22,22,332,516,892,3,3,0
11783,20,21,334,495,870,3,3,0
11784,21,21,357,558,957,3,3,0
11785,21,21,339,520,901,3,3,0
11786,21,20,353,563,957,3,3,0
11787,21,21,309,596,947,3,3,0
11788,21,20,311,508,860,3,3,0
11789,21,21,369,663,1074,3,3,0
11790,23,24,409,555,1011,3,3,0
11791,23,24,432,537,1016,3,3,0
11792,23,23,363,593,1002,3,3,0
11793,21,23,364,581,989,3,3,0
11794,21,21,301,536,879,3,3,0
11795,23,24,333,661,1041,3,3,0
11796,22,21,390,561,994,3,3,0
11797,23,24,374,602,1023,3,3,0
11798,23,23,386,586,1018,3,3,0
11799,29,28,259,761,1077,3,3,0
11800,23,25,293,534,875,3,3,0
11801,23,21,281,584,909,3,3,0
11802,23,21,366,499,909,3,3,0
11803,21,21,297,539,878,3,3,0
11804,19,20,315,585,939,3,3,0
11805,18,18,311,597,944,3,3,0
11806,17,18,417,503,955,3,3,0
11807,31,25,259,698,1013,3,3,0
11808,26,18,361,619,1024,3,3,0
11809,28,21,294,655,998,3,3,0
11810,27,24,469,463,983,3,3,0
11811,33,21,387,438,879,3,3,0
11812,28,26,342,594,990,3,3,0
11813,19,23,344,535,921,3,3,0
11814,19,21,363,561,964,3,3,0
11815,19,20,346,588,973,3,3,0
11816,29,24,378,540,971,3,3,0
11817,19,22,285,1684,2010,3,3,0
11818,29,27,323,608,987,3,3,0
11819,26,18,367,585,996,3,3,0
11820,18,19,310,601,948,3,3,0
11821,26,19,380,602,1027,3,3,0
11822,24,25,385,559,993,3,3,0
11823,22,23,333,599,977,3,3,0
11824,27,19,289,594,929,3,3,0
11825,22,21,302,601,946,3,3,0
11826,22,22,311,551,906,3,3,0
11827,23,23,311,502,859,3,3,0
11828,28,22,352,537,939,3,3,0
11829,23,22,345,636,1026,3,3,0
11830,35,26,358,567,986,3,3,0
11831,35,23,246,804,1108,3,3,0
11832,23,24,340,610,997,3,3,0
11833,27,26,331,705,1089,3,3,0
11834,33,24,294,682,1033,3,3,0
11835,22,21,331,517,891,3,3,0
11836,26,18,351,699,1094,3,3,0
11837,29,24,483,468,1004,3,3,0
11838,28,21,280,733,1062,3,3,0
11839,28,22,331,627,1008,3,3,0
11840,27,19,343,627,1016,3,3,0
11841,26,18,317,721,1082,3,3,0
11842,29,24,345,635,1033,3,3,0
11843,21,22,281,608,932,3,3,0
11844,27,19,317,634,997,3,3,0
11845,22,21,433,534,1010,3,3,0
11846,22,21,310,556,909,3,3,0
11847,22,21,318,517,878,3,3,0
11848,27,20,340,641,1028,3,3,0
11849,27,20,355,575,977,3,3,0
11850,27,21,358,587,993,3,3,0
11851,26,20,359,646,1051,3,3,0
11852,26,18,364,588,996,3,3,0
11853,26,19,392,605,1042,3,3,0
11854,26,18,379,605,1028,3,3,0
11855,26,18,381,642,1067,3,3,0
11856,27,22,364,460,873,3,3,0
11857,26,20,290,543,879,3,3,0
11858,31,32,335,567,965,3,3,0
11859,26,18,294,610,948,3,3,0
11860,27,25,331,609,992,3,3,0
11861,31,23,331,488,873,3,3,0
11862,22,21,382,577,1002,3,3,0
11863,18,18,377,601,1014,3,3,0
11864,26,18,303,576,923,3,3,0
11865,18,20,379,550,967,3,3,0
11866,32,22,255,563,872,3,3,0
11867,27,18,277,703,1025,3,3,0
11868,34,23,419,444,920,3,3,0
11869,24,24,338,543,929,3,3,0
11870,32,21,342,485,880,3,3,0
11871,32,22,280,550,884,3,3,0
11872,27,18,354,642,1041,3,3,0
11873,17,19,356,505,897,3,3,0
11874,22,23,366,647,1058,3,3,0
11875,23,24,280,601,928,3,3,0
11876,23,23,371,664,1081,3,3,0
11877,22,24,366,574,986,3,3,0
